,true
4789,3.93115562136698
4790,3.7307148371097814
4791,4.035319774279868
4792,3.6142298817393033
4793,4.452972888998177
4794,4.234756648509153
4795,3.9178713827523093
4796,3.9306403514026007
4797,3.6409319686774557
4798,4.040312531107994
4799,3.0403482699301194
4800,3.9303742334725142
4801,3.574453096162458
4802,3.7564399828869344
4803,4.3561293500306135
4804,4.557167059291328
4805,4.303274392475738
4806,3.9195271119720463
4807,4.375424071603466
4808,3.3656860954797443
4809,4.961282504917931
4810,3.6314837707256826
4811,2.555341515355946
4812,4.034343863236119
4813,3.3058108861377775
4814,4.521590173264912
4815,4.215954047526042
4816,4.646444101712771
4817,3.6166441937439653
4818,3.5471822207266794
4819,3.450811349831063
4820,4.040973664711551
4821,5.325550425894936
4822,3.783449077993188
4823,3.974913813803578
4824,4.045205128507137
4825,3.28986817088142
4826,3.8692178991255592
4827,3.4065968955215684
4828,3.4721979664038622
4829,3.9655814457104035
4830,3.910456908773405
4831,4.556752560477263
4832,4.104126964951583
4833,4.627945306395384
4834,3.898226375212999
4835,4.181403264401228
4836,4.182509952653052
4837,3.606712163724501
4838,4.082096266403318
4839,4.178319820303124
4840,3.3509412570471686
4841,4.483352503221481
4842,3.5258464262582745
4843,4.181122738750385
4844,4.783744007635687
4845,3.132408130345679
4846,5.870069248570973
4847,4.3534988877866345
4848,4.140710605111386
4849,4.476909129616642
4850,3.946211635344332
4851,4.135615350834602
4852,3.5599651758383173
4853,4.3240006611677275
4854,4.057166715112666
4855,3.84656528270869
4856,3.5733781418855086
4857,3.093535762700098
4858,3.8226140511968825
4859,4.1484628524119405
4860,4.107938798942911
4861,3.1944479156692
4862,3.8858369355439044
4863,3.688635462445215
4864,3.9641808813135873
4865,3.6998329274164306
4866,3.56223889394396
4867,4.854866555476524
4868,3.727448146432201
4869,3.971750066320715
4870,3.894229730267435
4871,4.569323779574155
4872,3.8387010625517717
4873,3.584267873444319
4874,4.160213279724843
4875,4.133034245003571
4876,4.323877768855416
4877,3.162250904183476
4878,3.573580438912786
4879,4.21845935670399
4880,4.354674749855074
4881,4.316132751895667
4882,4.24839060859376
4883,3.738852958499964
4884,4.425042973750827
4885,4.426054891947327
4886,4.237018985245633
4887,3.2993236212064336
4888,3.1484047272823963
4889,3.4497315971032956
4890,4.370740840812324
4891,4.0897177029518685
4892,4.591009097139107
4893,4.33204248373953
4894,4.258895354223969
4895,3.712306948048044
4896,4.352400701452979
4897,4.737300631347043
4898,3.8200423419218796
4899,4.319029131719048
4900,4.420010461043433
4901,4.071376349123507
4902,3.7673340767344174
4903,4.695463237554524
4904,3.987397480275895
4905,3.3997845629297956
4906,4.760089555882789
4907,4.2025209375115615
4908,4.456293951260238
4909,4.819360328198304
4910,4.253867329793608
4911,4.688931787432776
4912,3.8285186556300315
4913,4.608285539064585
4914,3.381906014589017
4915,4.089808656471024
4916,4.659063932798648
4917,4.432279217009916
4918,5.186559290797316
4919,3.760678104749535
4920,4.0076705991970005
4921,3.13533221261081
4922,4.810437951983006
4923,4.321741106287833
4924,3.4123726488460564
4925,4.05392504325721
4926,4.334851218005395
4927,4.265779514596472
4928,4.388096542026761
4929,2.927364142776736
4930,3.4742500707786683
4931,4.0446991255620075
4932,4.859399367287047
4933,4.218817892226683
4934,4.727951341630561
4935,4.72549483683117
4936,4.111337981634367
4937,4.249880942002179
4938,4.5291506426378625
4939,3.661523079488908
4940,2.9073254763895493
4941,3.90405415750364
4942,3.4711422757491794
4943,4.524705039041656
4944,4.109748890267993
4945,4.578258741221155
4946,4.524845250913628
4947,2.82736947998767
4948,3.7928959995542497
4949,4.782521586275701
4950,3.2124615216129606
4951,3.7298651121670883
4952,4.097026536181265
4953,4.3225045857655315
4954,4.045812809755438
4955,4.298546295389363
4956,4.4579595667138605
4957,4.917739573287752
4958,4.460030642823093
4959,3.7133325051724637
4960,4.456632274045491
4961,4.222502188723837
4962,4.075155182390819
4963,3.996874977666501
4964,4.307680327302832
4965,4.2958330978386705
4966,4.845015050542787
4967,4.024225689774292
4968,3.4778416633400666
4969,4.542188052885862
4970,3.8808870054233178
4971,3.9517005892975066
4972,4.5758435159032125
4973,2.6051672471363654
4974,3.5773784591618885
4975,4.054378549061485
4976,4.335820570960735
4977,3.6936295314565104
4978,4.5416150282888745
4979,4.327317674642427
4980,4.13951735662293
4981,4.241175895130688
4982,3.7410391160269905
4983,3.6225850393431203
4984,4.394920847307331
4985,4.337974148300312
4986,3.4247760766850543
4987,3.6685794223590396
4988,4.465376075538506
4989,4.168999570315648
4990,3.3859081155825357
4991,2.470718100951899
4992,3.9523681373571757
4993,4.032231553957484
4994,3.959459521117986
4995,3.225529913719495
4996,4.072123887504086
4997,5.066319010489187
4998,3.785931557762086
4999,4.843732362006471
5000,3.823514077799244
5001,4.037375167085635
5002,3.123507074443317
5003,4.529141289330373
5004,4.297133231940219
5005,4.007792078149015
5006,3.1737635025930158
5007,5.159081448965083
5008,4.293098421854974
5009,3.8206545805943644
5010,3.908294005938622
5011,3.6266457989428758
5012,2.934773904629581
5013,3.655271729386893
5014,3.4125668133197964
5015,4.30139510494743
5016,3.6806958449716496
5017,4.3194489744307045
5018,4.146562428662017
5019,3.8350107226057744
5020,4.905591325763828
5021,3.809411641411406
5022,3.3133261441337067
5023,3.3985246316436073
5024,2.912525380761971
5025,4.344053174556255
5026,4.155477060747699
5027,3.774439096135262
5028,4.4435283739871965
5029,3.281685867612194
5030,5.088319311313857
5031,4.078511072800982
5032,4.0858061218103385
5033,3.2715733410026213
5034,3.5805923736327907
5035,3.9895497302701592
5036,4.363964820996225
5037,3.8772285954059496
5038,3.5336885463134493
5039,3.833779151555811
5040,3.602290244950356
5041,4.078265850301835
5042,5.215031459608647
5043,3.2905058131717286
5044,3.931320928428891
5045,4.607602378558222
5046,4.47990971564303
5047,4.882940095401952
5048,3.8879081599099226
5049,3.8393153992208537
5050,3.1395312045351416
5051,3.912408888361669
5052,4.5239793971505415
5053,4.231288874615522
5054,3.604793533408576
5055,4.175346752987555
5056,4.272619441976268
5057,4.339293564597532
5058,4.2193448845691846
5059,4.1970274468689075
5060,3.735366187493745
5061,3.990933745741596
5062,3.7582576912494283
5063,2.8019176600201092
5064,4.452464514479705
5065,4.482873176112025
5066,4.584733851892707
5067,3.338770526613689
5068,4.548206232216181
5069,3.4421695988474807
5070,3.8142683235851007
5071,3.715265019230866
5072,3.7541209920094776
5073,3.91128584117401
5074,3.7640447687164245
5075,4.240263917193264
5076,4.037494263901489
5077,3.90255338406562
5078,3.8208388147789325
5079,4.231597397670554
5080,4.156476534390332
5081,4.318065077392634
5082,3.684480706620239
5083,4.050595874403924
5084,4.201295453549945
5085,3.843236215841758
5086,3.3263827055373048
5087,3.164778650433872
5088,5.023924496618409
5089,3.662896324426429
5090,5.004377852100968
5091,3.8531866523549376
5092,3.7652790882501206
5093,3.7702127079225556
5094,4.1968246162647125
5095,4.022784228807351
5096,3.690919374548355
5097,4.299122977815217
5098,3.288453131882278
5099,3.4045839177743087
5100,3.4560898073579667
5101,3.725716449741863
5102,3.889498935336902
5103,4.315770985585384
5104,3.551975019641395
5105,4.4416853732675685
5106,3.3330524773196912
5107,3.687154912102565
5108,4.027854651328807
5109,4.060507255510227
5110,4.633003482810569
5111,4.647309389785268
5112,3.5780362932564582
5113,4.343033201653541
5114,3.693040564827396
5115,3.637744463023064
5116,4.5097151841933645
5117,4.204780148400532
5118,3.5970292111481985
5119,3.7100097510529393
5120,4.134900263601688
5121,3.9012026998251566
5122,4.25530602491579
5123,3.333999060657045
5124,3.814982195376608
5125,2.9387088089261044
5126,3.8945165201145144
5127,3.2321773608966256
5128,3.7453980262478335
5129,3.366319780090114
5130,3.5668387732238864
5131,4.210856010479112
5132,4.046226519529709
5133,3.605423653275869
5134,3.506677006676885
5135,4.227944007098116
5136,4.215752104410184
5137,4.695264157883708
5138,3.504890536384397
5139,3.8681235122038986
5140,4.754248972228854
5141,3.7823047620939594
5142,5.11468967064298
5143,3.464841983412329
5144,3.2099765191491745
5145,3.277966170184422
5146,3.882610477361562
5147,4.662526573612636
5148,2.837498970622364
5149,3.567970707859857
5150,3.561894682365594
5151,3.9797195812795403
5152,3.3753073982171378
5153,4.1614151746717045
5154,4.059293603856487
5155,3.594635742321013
5156,3.5308392975345857
5157,4.130670362719863
5158,3.632139643001133
5159,3.8260897567278027
5160,4.891044653588825
5161,4.353787802007781
5162,3.808944272033001
5163,4.448346431239706
5164,4.016326609031994
5165,3.922012242002954
5166,3.7120033570464814
5167,4.301480347505184
5168,4.343982298837824
5169,3.467383942958056
5170,4.272033364405584
5171,4.287804542692134
5172,4.293937159087413
5173,3.8328240056686282
5174,4.590492886476259
5175,3.5923018540980234
5176,4.395031775267476
5177,4.046619484741949
5178,4.1740353325082395
5179,3.517508134332421
5180,4.047400522096247
5181,3.5340060779548503
5182,3.842986672071264
5183,3.647993629778186
5184,4.161733983393943
5185,4.558404361952823
5186,3.198825299610995
5187,4.329728920624933
5188,3.1930838502365724
5189,3.536984413023194
5190,4.35143398822812
5191,4.8855759177870475
5192,3.9821609745878286
5193,3.6700060407167223
5194,4.398978062071123
5195,3.8107374066521014
5196,3.2484650230265357
5197,3.9073843204538026
5198,4.213247520739282
5199,3.6519716646746705
5200,4.652829101331014
5201,3.955712266179622
5202,4.5254104863653675
5203,3.4463496174650667
5204,4.359379498010227
5205,4.546108092054078
5206,3.946146876183648
5207,4.065355897961599
5208,3.190951041643127
5209,4.851378766787976
5210,3.7546612792468634
5211,4.535844101117677
5212,3.9198983624662667
5213,3.90350764689115
5214,4.33941133607862
5215,3.9280520879011624
5216,4.0661290200426485
5217,3.9539663297008274
5218,4.484464271147374
5219,3.302020746289983
5220,4.028048050789161
5221,3.8057810811873525
5222,4.2547327254753355
5223,4.157410304680596
5224,4.240100540840958
5225,4.109068883467342
5226,4.63364148052445
5227,4.8207054331496195
5228,4.118459536865582
5229,4.394496972328603
5230,4.910784744845774
5231,3.869645911579623
5232,3.598555991654118
5233,3.446617307895697
5234,4.156020220727499
5235,4.099898669221386
5236,3.4580843203944878
5237,3.2686582646673292
5238,2.719560596625
5239,4.088540176639939
5240,4.056937985451452
5241,3.44068712901003
5242,4.395187728142709
5243,3.7246619049537912
5244,3.0736698668027094
5245,4.023548531316021
5246,3.0595999335557327
5247,3.874429701296551
5248,4.579916276616954
5249,5.167875179915303
5250,3.6520154970619294
5251,3.9238953846446436
5252,3.785845771599548
5253,4.138616591110885
5254,3.998793601136518
5255,4.346540010515289
5256,4.192192635305518
5257,3.9628961795823052
5258,2.9031933829451564
5259,4.8753099325916
5260,4.136032477475795
5261,3.4867559890910864
5262,2.8106150387898556
5263,4.721284739651435
5264,4.158444826465281
5265,3.978408345253936
5266,4.983162111384565
5267,3.932281841833087
5268,3.644769390194667
5269,4.357683166152952
5270,3.578188460034624
5271,4.482583779637234
5272,3.8430687277304805
5273,4.652943501910897
5274,4.489120459927538
5275,4.114093134715858
5276,4.5005135265064675
5277,4.3005409136473265
5278,3.8427971602308624
5279,4.044109262612296
5280,3.7299862566271735
5281,4.182292092813645
5282,4.330218537710434
5283,3.985980062789165
5284,4.195937491271646
5285,4.245779219415241
5286,4.234886082205843
5287,3.6880953610752054
5288,4.331557284649957
5289,3.7663136117527185
5290,3.153696523789803
5291,4.268600352872773
5292,4.06553128130783
5293,3.4999588476636228
5294,4.963752225440974
5295,3.3623418717211218
5296,4.338071773346837
5297,3.6622278128342445
5298,3.627801880676288
5299,3.312244237967431
5300,3.68421510821591
5301,5.347835921437841
5302,4.016784177724143
5303,4.672514867760462
5304,3.6636134975463417
5305,4.731786370999323
5306,4.73798455098426
5307,4.029880915803208
5308,4.211286321318034
5309,4.299504147825811
5310,4.045113375612961
5311,4.589216348161138
5312,3.83438412713461
5313,4.0466613779305725
5314,3.9663948541631555
5315,4.127923733072957
5316,3.5151645062023076
5317,3.553888217532705
5318,3.8432027288999926
5319,3.5213626434718193
5320,4.364318696957969
5321,4.927268681228086
5322,4.029601364005358
5323,4.45754343940202
5324,4.400956803753642
5325,4.011178211300384
5326,3.819894374595058
5327,3.8511986132796268
5328,4.304287275310758
5329,4.752994903261036
5330,3.660154538090285
5331,3.5060850029046895
5332,4.271794050163682
5333,4.043022265277058
5334,3.499686983767389
5335,4.4183484686953385
5336,4.973404855363516
5337,3.4093318965446646
5338,3.832706133780584
5339,4.12103191029673
5340,4.187060230260887
5341,4.34954075433534
5342,4.07236260280199
5343,3.447856188451384
5344,3.507183246144521
5345,3.875898795678579
5346,3.975832507397866
5347,3.822171592816373
5348,3.687224030063844
5349,3.9605173387625072
5350,3.653960747624313
5351,3.6037897099971254
5352,3.826282178947144
5353,3.785312867446204
5354,4.508777645878138
5355,4.380340224502931
5356,3.7430496403203284
5357,3.90908774770568
5358,4.100608338153443
5359,3.9129081698807413
5360,3.3649386927242464
5361,4.041568457150754
5362,3.4720967266728664
5363,4.540899098942196
5364,4.521503769295039
5365,3.3629122134011507
5366,3.931202575823016
5367,3.8463618896044314
5368,4.582400229271507
5369,3.709974347865274
5370,4.723043442662519
5371,3.9473425426016893
5372,2.7991864092293266
5373,4.431738933891367
5374,4.207649134457917
5375,3.587557659618921
5376,4.413789272814843
5377,3.986413668330858
5378,4.201598650865739
5379,4.497859743544436
5380,4.637661746335113
5381,3.625286465678912
5382,3.5531916863343036
5383,3.7817247722215073
5384,3.8126926001787065
5385,3.1017442823707633
5386,4.143557737058534
5387,3.3965378273188143
5388,3.9455330974157286
5389,4.063631900212054
5390,4.097857251093522
5391,3.7094262965706077
5392,5.184694902899862
5393,4.222523056893581
5394,3.7794918276622083
5395,3.510250061448025
5396,3.891381617772357
5397,3.546857732849517
5398,3.878159540456772
5399,3.823198546407279
5400,3.9036242616490253
5401,3.693994993058055
5402,3.9952548871137656
5403,3.5014351997552144
5404,4.40928533859328
5405,4.631443063500868
5406,3.3432093626242554
5407,4.339030737077046
5408,5.189607051759124
5409,3.791678163036653
5410,4.10153796045644
5411,2.939454882634343
5412,5.11280299974087
5413,3.6518245326323244
5414,3.5529298128927786
5415,4.4274034611273905
5416,3.442804868918684
5417,4.239564093751591
5418,3.736860135523939
5419,4.526414992402784
5420,3.624559181549267
5421,4.38494619933579
5422,4.563863054304158
5423,3.645747550994068
5424,4.014529672491709
5425,4.423185024143005
5426,3.44121591316378
5427,3.832395570559009
5428,4.431289063374396
5429,4.163638598704834
5430,4.451674585159445
5431,3.824994776168407
5432,4.595019157863566
5433,4.018494683714355
5434,4.031656657012101
5435,4.697637469400206
5436,3.919952145244098
5437,3.8437125656986377
5438,4.268856916385213
5439,4.382869235314524
5440,4.114739952195762
5441,4.7333422119411495
5442,4.467192924872024
5443,3.973997591856653
5444,3.6966486169909367
5445,3.4000441555749874
5446,3.7181525013170864
5447,4.3944951838489015
5448,4.441913456278402
5449,2.549248094153407
5450,4.019277707737513
5451,4.61416934858205
5452,3.45915818076258
5453,4.272018505519744
5454,4.7974322957164155
5455,4.53698052662823
5456,4.709665086396484
5457,5.167189038476817
5458,3.844679380576306
5459,4.147352846819739
5460,4.273519847039533
5461,4.255624833377235
5462,3.3208035884430926
5463,3.4707805731041423
5464,3.7766706379764843
5465,3.511520634277172
5466,3.4556757298263006
5467,3.345196145427583
5468,3.304078925759228
5469,3.98557503727554
5470,5.176273571701219
5471,3.448814435633407
5472,4.0534179007555435
5473,3.4426783863597334
5474,3.97975027340175
5475,3.4190701822215273
5476,3.8344620191851044
5477,3.4763488521067543
5478,3.9094277535102413
5479,3.8776474658266604
5480,3.2444324551547346
5481,3.1101241472854637
5482,4.734326203147589
5483,3.1854056370797044
5484,4.523509838732978
5485,4.061726590404485
5486,4.059048171705256
5487,3.269558813954955
5488,3.783891752859084
5489,3.984971423280831
5490,4.432403951746586
5491,3.673567309714044
5492,4.4874323274343
5493,4.128283871336087
5494,4.227896394475727
5495,4.335290186836798
5496,3.1527791826191827
5497,4.724065846402808
5498,3.565042423919271
5499,4.4242816605584006
5500,3.4717862131825665
5501,4.297093169888516
5502,3.5570223662007057
5503,3.991649552904176
5504,3.2843244717396862
5505,3.8775581837239153
5506,3.7441133047547046
5507,4.169932746644049
5508,4.352693039283789
5509,4.17709552541637
5510,3.7451747391347556
5511,3.3431584552405353
5512,3.982068246618437
5513,4.771826567565777
5514,3.547688147973792
5515,3.15088742503012
5516,4.354046197313293
5517,4.03340048492185
5518,3.8837991761166073
5519,4.438120787121771
5520,4.616061407603016
5521,3.8388658021055218
5522,4.203842232809316
5523,3.8146964683873583
5524,4.142106024011071
5525,4.594725540111423
5526,3.9046467202151702
5527,3.7569828472521705
5528,3.982859163303361
5529,3.3451699654651135
5530,3.0615149888207682
5531,4.125555878915914
5532,4.315992713254802
5533,4.2902341300533715
5534,3.8509031123436936
5535,4.366159183336087
5536,4.229840328251655
5537,4.5820775162484875
5538,3.931255778627198
5539,2.8535292120917406
5540,4.861178113475641
5541,4.481115098727058
5542,4.311436120825138
5543,3.526853442164994
5544,3.9958801760982188
5545,3.4353159848257033
5546,3.4458846385082333
5547,3.873370073839323
5548,3.2951982484013476
5549,4.26387790673451
5550,4.146722333736799
5551,3.5997855781891093
5552,4.5341942487160845
5553,3.4136835778869523
5554,3.1199994318820825
5555,4.338857491116624
5556,3.7100253016819407
5557,3.885001229693872
5558,3.6941838494672643
5559,4.249479683293698
5560,3.5961166666835807
5561,3.864836984491869
5562,4.437161941830818
5563,3.583622132476961
5564,4.207837072402517
5565,3.990229613785509
5566,4.322040396739223
5567,3.6235416463815313
5568,3.8439613745715917
5569,4.103766310826384
5570,4.730727925696245
5571,4.343298283007563
5572,3.1946023612437076
5573,4.241896714979765
5574,3.4154436511459725
5575,3.87584644911676
5576,4.120402957239568
5577,4.440396663415178
5578,4.3285545004038815
5579,4.442835946103178
5580,4.680278425250273
5581,4.028872959250328
5582,3.733271904135099
5583,3.6244829443684363
5584,3.6515798012418803
5585,3.703870028712669
5586,4.6913935369816
5587,3.939925230724874
5588,3.04670879982324
5589,3.761586285537896
5590,3.958196754934855
5591,4.328584816298599
5592,3.4346176381909963
5593,3.6766700729825943
5594,4.162084205294456
5595,3.3428362935442717
5596,3.3278804267185187
5597,4.637530859832779
5598,5.2418050063591295
5599,4.599601226382806
5600,4.0650561724849545
5601,4.982566518384756
5602,3.809711708592884
5603,4.2586501431286665
5604,3.9819000898649737
5605,4.41229120385598
5606,3.4680429344416424
5607,2.771474888828247
5608,3.49031513610016
5609,4.052471965126891
5610,4.34736266636518
5611,4.528469458068184
5612,3.951218604389083
5613,3.999424772663459
5614,3.942398036056764
5615,4.152522378126466
5616,3.8203144625096344
5617,4.725962074325553
5618,4.213668669745534
5619,4.21413058362873
5620,3.8339531296008165
5621,5.027278707975926
5622,3.97126686645005
5623,3.5341637870798435
5624,4.545798889304931
5625,3.777341403374728
5626,3.9301664518217603
5627,3.434022416143803
5628,3.7546376097443677
5629,4.070933517338553
5630,3.4768399500720975
5631,4.167453541425616
5632,4.289924708903881
5633,4.661570016700416
5634,3.9519975787620365
5635,3.4003673238069574
5636,3.701683464673444
5637,4.826921066193173
5638,4.330435957182982
5639,4.373325891345085
5640,3.446237784453597
5641,3.8753245011262467
5642,4.509262716107995
5643,3.624171746350705
5644,3.0849973339160717
5645,4.242712613335363
5646,4.20606833725494
5647,4.018860134240808
5648,3.9811645184218722
5649,4.9856260791056615
5650,4.094161394648794
5651,4.716726069651843
5652,3.748681394819833
5653,3.952650133572214
5654,4.012476165929905
5655,4.360706024698479
5656,3.7224487307812657
5657,4.317183581530786
5658,3.8683281740216353
5659,4.107214314470269
5660,3.223973573307191
5661,3.66082029133205
5662,3.892984154266282
5663,3.831658226984078
5664,5.365324943138329
5665,4.039360494966299
5666,4.437563174783321
5667,3.1800008520539835
5668,4.290574075067156
5669,4.36113257085279
5670,4.61701549512852
5671,3.7862616901296304
5672,3.329596198522184
5673,3.4314076536030313
5674,3.5805308285260926
5675,4.13136832900318
5676,3.2592724408872606
5677,4.086667614893519
5678,3.41942078520933
5679,4.534466008827193
5680,3.3070057524754106
5681,3.5118539368674075
5682,3.665262709294401
5683,4.303756639979482
5684,3.770077634186097
5685,3.092321920403541
5686,5.040025005430546
5687,4.308048933374609
5688,3.5234458086436504
5689,3.4544704221900386
5690,4.5167378835298155
5691,4.206990630504416
5692,3.494327622194677
5693,4.29286923174821
5694,4.729845013099902
5695,3.7154668262564283
5696,4.147618087654379
5697,4.364219198077141
5698,4.151384527410512
5699,3.858960668761493
5700,3.625062607954308
5701,3.815921865766373
5702,4.529922889512962
5703,4.378345283297607
5704,4.194596683276271
5705,3.4822413801524306
5706,4.436706852383861
5707,3.216275064119647
5708,3.693451804455227
5709,4.642581584400265
5710,3.1066582378155196
5711,4.899629811200456
5712,4.388442265465208
5713,3.7315831142557485
5714,4.861209370346138
5715,4.063930297377851
5716,3.8032653448027327
5717,3.5656180244287627
5718,4.222215143644666
5719,4.301644340011171
5720,3.822249174786256
5721,4.664769765954724
5722,3.161722334947166
5723,3.766881318424063
5724,3.437382029387688
5725,3.958788099328151
5726,3.5178716548087303
5727,3.584124432786457
5728,4.8286674832797845
5729,4.09774329728743
5730,3.9789981934117513
5731,3.846370075045306
5732,3.992529908898064
5733,4.129688538861756
5734,3.5475881547029067
5735,4.142686049816828
5736,3.5350711783079225
5737,3.8132568983706427
5738,4.568475504383119
5739,3.685453712167394
5740,4.404704471723115
5741,3.988564227616537
5742,4.256448252328419
5743,3.525318125062474
5744,4.186335878576799
5745,4.069634421170182
5746,3.708204034289806
5747,3.6944473562922617
5748,4.408779624312949
5749,3.6713383452150516
5750,4.673033604863524
5751,3.639695540817023
5752,2.6921523794436366
5753,4.128784377603313
5754,3.163795026275074
5755,3.5723701360159525
5756,5.5611801077875285
5757,5.139345882924902
5758,3.6376525058602533
5759,4.557586346614179
5760,3.4307142073959724
5761,4.267965222519532
5762,4.008861030849476
5763,3.8805268648644704
5764,3.681016137682184
5765,4.248770176225417
5766,3.9935895288862717
5767,3.457231499896431
5768,4.247213088424204
5769,3.837571072109439
5770,3.686112292667515
5771,3.8363641690860675
5772,4.606790675067441
5773,3.817918149020234
5774,3.7607336654457004
5775,3.7856358171409883
5776,4.322183328146917
5777,4.143593307372659
5778,3.7185351569511256
5779,3.611359521676163
5780,4.440405413975937
5781,3.5808950652108624
5782,3.5784442270004475
5783,4.268267213843568
5784,4.406824024798731
5785,4.66676566749487
5786,4.012420657188632
5787,4.297144896473062
5788,4.096439644037583
5789,3.4781643126312476
5790,3.66090625588361
5791,4.209225142061718
5792,4.462795324930641
5793,3.875368577855534
5794,4.869559408469093
5795,4.022699227705632
5796,4.2400761325608
5797,3.979573542567742
5798,4.515304962633593
5799,2.9677835780018156
5800,4.334824205526905
5801,3.5630328816953307
5802,4.015104084212428
5803,3.7647390578673017
5804,4.127071295945655
5805,3.996156584661316
5806,4.10588130690213
5807,3.7980156920697334
5808,3.611961909294844
5809,4.359935286767095
5810,4.15982512321602
5811,3.6908526533567128
5812,3.2958287426096806
5813,4.476297025515729
5814,3.9718740980806153
5815,3.509544517340251
5816,4.739828269301888
5817,3.8242032956420853
5818,3.4418668419286513
5819,3.432134685011654
5820,3.908966975511112
5821,3.5437413534658324
5822,3.5645069258833377
5823,3.028423853626581
5824,4.119575723322934
5825,4.152173706723444
5826,4.536563876840242
5827,4.19541396145558
5828,4.965380089864766
5829,3.992590262838256
5830,4.4193974049269995
5831,3.9293542140809494
5832,3.829749995972332
5833,3.706407620661073
5834,4.046974111703239
5835,4.473323023839441
5836,4.069066392141584
5837,5.600389845494809
5838,3.8768630248971117
5839,3.9630615689590996
5840,4.133901656845535
5841,4.4719649636050445
5842,4.326159084090541
5843,3.717052474454425
5844,4.39855705759626
5845,3.670451973841915
5846,4.364475145036268
5847,2.6462185605177124
5848,4.128590468790357
5849,4.704672029792295
5850,3.3862173511382068
5851,3.3801348119939836
5852,3.104330356385031
5853,4.171018486666912
5854,4.05582346731351
5855,4.645891486716463
5856,3.6925719310829543
5857,3.7879322045252852
5858,4.288612389115526
5859,4.9007091994827885
5860,4.999712767580048
5861,3.6175846910826284
5862,3.05845389094001
5863,4.067491348847954
5864,3.1417308632887475
5865,3.9589743126763315
5866,3.6601952336029218
5867,3.581405760741764
5868,3.765016681252214
5869,2.5096919450202835
5870,3.757178512882379
5871,3.5317278338996525
5872,4.525491411558439
5873,4.622233896631638
5874,3.3699558681323767
5875,4.4253557420866585
5876,3.6038801718084836
5877,2.9689807197504003
5878,4.172977785947858
5879,4.97199010559214
5880,3.0242659026445065
5881,4.826435565847764
5882,4.005743776133956
5883,4.142774863336004
5884,4.282838481206712
5885,4.3944699167343595
5886,4.021951627448955
5887,4.1514776717223185
5888,4.2572098392699464
5889,4.047407186560131
5890,3.9306282594630213
5891,4.258747629516849
5892,3.696613412194725
5893,3.7240335608246173
5894,3.79710883010259
5895,3.0612633320149096
5896,3.9198003574707814
5897,3.734372888030407
5898,5.354942701108464
5899,4.045096869959658
5900,4.388939900129406
5901,3.378044643393279
5902,4.218029541560026
5903,4.564861880835915
5904,4.163411309956865
5905,3.2136818800071456
5906,3.1716562423646
5907,3.736430995902529
5908,3.4069560356755404
5909,3.582836382194154
5910,3.9929273398689658
5911,3.843811965042282
5912,4.114720348795055
5913,3.4067008033997297
5914,3.076407328419262
5915,4.873691672402047
5916,3.525586843719507
5917,4.112864292553327
5918,3.264777812705243
5919,2.9913770285103265
5920,3.572846423279119
5921,3.6527738923478354
5922,3.763906341521489
5923,3.3620118416893296
5924,3.12158162147249
5925,3.60467790998894
5926,4.6687177875648205
5927,4.308462047523962
5928,4.276193328395713
5929,4.207334790783218
5930,3.438929613504274
5931,3.8171784266206004
5932,3.787415762007738
5933,3.3440335604544806
5934,3.3266160836526786
5935,3.711242177777436
5936,3.3144570911870033
5937,5.052669814939408
5938,4.07494559260085
5939,3.5849780203183244
5940,3.4099718749792363
5941,3.934052853482722
5942,3.9116404945017846
5943,4.069082595271517
5944,4.252237505980529
5945,4.306871929994074
5946,3.9432968534316832
5947,3.2439116225338704
5948,4.945858694238499
5949,3.4722047114642223
5950,4.191145761861064
5951,3.678083340759228
5952,3.841714147653375
5953,3.90546147686887
5954,3.8412952108939358
5955,4.3987925961405745
5956,4.662154592443699
5957,3.9567260142082037
5958,4.951449375687519
5959,3.947248154078527
5960,4.5549594035751735
5961,4.5209396149956405
5962,4.694043686216734
5963,4.653351577828551
5964,4.385124111921079
5965,4.202408664294462
5966,3.755772034642667
5967,3.5740474987218325
5968,4.553130735201503
5969,4.301778182274085
5970,4.2649094023834495
5971,4.501363857697004
5972,3.3816839395814657
5973,3.726392208884348
5974,3.691284850119848
5975,4.341175205426971
5976,4.131182317379727
5977,3.708516548099129
5978,4.018567840810443
5979,4.09352704307488
5980,3.7683002062279147
5981,4.275225029932115
5982,4.842998334974456
5983,3.8457620563548933
5984,3.489048903143213
5985,4.184183152209227
5986,3.3948572798964762
5987,2.9645023990816597
5988,3.914441485240959
5989,3.92543137899068
5990,3.1741591526365225
5991,3.5781663319807278
5992,4.044715313843698
5993,4.003237142850584
5994,4.555670607418695
5995,4.697984836472262
5996,3.9949743504455104
5997,3.836598240796804
5998,3.6052168720512574
5999,3.7885258694328097
6000,3.6104811277919064
6001,4.003877176766257
6002,3.825557079263752
6003,4.426425684221777
6004,4.297771769542118
6005,3.864746899272628
6006,3.7631013223637986
6007,2.887017371387995
6008,4.341922198978661
6009,4.330498743771081
6010,3.71713918720794
6011,4.261415561945412
6012,3.569125275143718
6013,3.7975201927715205
6014,4.439283274575308
6015,4.450759223782404
6016,4.802249807497366
6017,3.410056169079497
6018,5.120996907683631
6019,3.497611519237347
6020,3.425097589552787
6021,4.1252547016569885
6022,4.673678507168633
6023,3.498423974280441
